ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
358823,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
358877,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
359381,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
359881,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
361641,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE","MODE -> COOLDOWN"
361699,EVENT,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE","SOFT STOP -> COOLDOWN: SOFT_STOP"
361754,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
362281,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
362781,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
363301,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
363821,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
364341,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
364841,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
365341,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
365841,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
366361,DATA,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
366585,EVENT,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE","ARMED 10s"
366741,EVENT,COOLDOWN,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","MODE -> WAITING"
367265,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
367316,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
367393,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
367901,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
368361,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
382537,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
383377,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
383431,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
383489,DATA,WAITING,NONE,33.0,0.0, 4,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
384021,DATA,WAITING,NONE,30.8,0.0,929,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
384501,EVENT,WAITING,NONE,30.8,0.0,929,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
509685,EVENT,WAITING,NONE,33.0,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
512425,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
512491,EVENT,WAITING,NONE,33.2,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
512549,DATA,WAITING,NONE,32.5,-4.9, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
513081,DATA,WAITING,NONE,30.0,-1.9, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
513581,DATA,WAITING,NONE,32.7,18.6, 1,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
514101,DATA,WAITING,NONE,30.8,0.0,167,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
514542,EVENT,WAITING,NONE,30.8,-11.9,167,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1200us/2000ms"
567985,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
569177,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
569249,EVENT,WAITING,NONE,33.0,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
569307,DATA,WAITING,NONE,32.5,-3.8, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
569841,DATA,WAITING,NONE,32.5,1.9, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
570361,DATA,WAITING,NONE,32.5,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
570861,DATA,WAITING,NONE,32.5,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
571302,EVENT,WAITING,NONE,32.5,0.0, 1,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1200us/2000ms"
577645,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
580505,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
580571,EVENT,WAITING,NONE,33.0,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
580629,DATA,WAITING,NONE,32.5,-3.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
580699,EVENT,WAITING,NONE,32.5,-3.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE","TEST START PUMP_PRIME"
580771,EVENT,WAITING,NONE,32.5,-3.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
581141,DATA,WAITING,NONE,32.5,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
581641,DATA,WAITING,NONE,32.5,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
582161,DATA,WAITING,NONE,32.5,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
582661,DATA,WAITING,NONE,32.5,0.0, 0,0,1200,141.7,1200,1000,0,1,1,0,"NONE",""
582822,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1200us/2000ms"
